idx      freq   hz   halfsplid  fullsplid
9050,        3,  祌,       29,      433
9051,        3,  祏,       21,      338
9052,       59,  祐,       27,      401
9053,        1,  祑,       29,      432
9054,        1,  祒,       22,      358
9055,       34,  祓,        7,      123
9056,        5,  祔,        7,      123
9057,        3,  祕,       14,      231
9058,     1615,  祖,       28,      418
9059,       68,  祗,       29,      432
9060,       84,  祚,       28,      422
9061,      336,  祛,       18,      295
9062,       47,  祜,        9,      154
9063,     4031,  祝,       29,      435
9064,     9419,  神,       21,      336
9065,       43,  祟,       20,      326
9066,      301,  祠,        3,       59
9067,        1,  祡,        4,       68
9068,       89,  祢,       14,      231
9069,        1,  祣,       13,      220
9070,        4,  祤,       27,      402
9071,     1864,  祥,       26,      380
9072,        5,  祧,       22,      358
9073,     8192,  票,       17,      278
9074,        2,  祩,       29,      435
9075,        1,  祪,        8,      140
9076,       10,  祫,       26,      378
9077,      710,  祭,       11,      162
9078,      191,  祯,       29,      430
9079,        2,  祰,        8,      128
9080,        4,  祲,       11,      168
9081,        1,  祳,       21,      336
9082,        4,  祴,        8,      125
9083,       58,  祷,        5,       90
9084,      769,  祸,        9,      161
9085,        9,  祹,       22,      352
9086,      273,  祺,       18,      285
9087,       37,  祼,        8,      138
9088,        1,  祽,       28,      420
9089,       13,  祿,       13,      215
9090,      102,  禀,        2,       48
9091,     1502,  禁,       11,      168
9092,        2,  禂,        5,       90
9093,      543,  禄,       13,      215
9094,      650,  禅,        4,       69
9095,        6,  禅,       21,      331
9096,        1,  禈,        9,      159
9097,        9,  禊,       26,      377
9098,        6,  禋,       27,      397
9099,       15,  禍,        9,      161
9100,        5,  禎,       29,      430
9101,     3903,  福,        7,      123
9102,        1,  禐,       27,      403
9103,        5,  禑,       25,      376
9104,        5,  禒,       26,      379
9105,        1,  禓,       27,      393
9106,        5,  禔,       29,      432
9107,        2,  禕,       27,      396
9108,        2,  禖,       14,      228
9109,        1,  禗,       20,      321
9110,        4,  禘,        5,       95
9111,        5,  禚,       29,      442
9112,      113,  禛,       29,      430
9113,        1,  禜,       27,      400
9114,        1,  禝,       11,      162
9115,        1,  禠,       20,      321
9116,        2,  禡,       14,      222
9117,        2,  禢,       22,      348
9118,       11,  禤,       26,      388
9119,        4,  禦,       27,      402
9120,      152,  禧,       26,      377
9121,        2,  禨,       18,      285
9122,       18,  禪,        4,       69
9123,        2,  禫,        5,       88
9124,        1,  禬,        8,      140
9125,        1,  禭,       20,      326
9126,       32,  禮,       13,      203
9127,        2,  禰,       26,      379
9128,        3,  禱,        5,       90
9129,        1,  禲,       13,      203
9130,       19,  禳,       19,      300
9131,        1,  禴,       27,      404
9132,        1,  禶,       28,      408
9133,        1,  禷,       13,      201
9134,        4,  禸,       19,      307
9135,      491,  禹,       27,      402
9136,       39,  禺,       27,      402
9137,     9937,  离,       13,      203
9138,      318,  禽,       18,      291
9139,      548,  禾,        9,      148
9140,        3,  禿,       22,      363
9141,     5013,  秀,       26,      386
9142,     1220,  私,       20,      321
9143,      249,  秃,       22,      363
9144,        2,  秅,       15,      242
9145,       79,  秆,        8,      126
9146,        3,  秈,       26,      379
9147,      339,  秉,        2,       48
9148,        1,  秊,       15,      252
9149,     3840,  秋,       18,      294
9150,        7,  种,        4,       76
9151,    12160,  种,       29,      433
9152,        1,  秎,        7,      118
9153,        3,  秏,       14,      226
9154,     5764,  科,       12,      181
9155,     5204,  秒,       14,      233
9156,       11,  秕,        2,       43
9157,        3,  秖,       29,      432
9158,        2,  秘,        2,       43
9159,      609,  秘,       14,      231
9160,        1,  秜,       15,      251
9161,        1,  秝,       13,      203
9162,        1,  秞,       27,      401
9163,     4253,  租,       28,      418
9164,        1,  秠,       17,      276
9165,        1,  秡,        2,       49
9166,       12,  秣,       14,      238
9167,      298,  秤,        4,       74
9168,     3797,  秦,       18,      291
9169,      139,  秧,       27,      393
9170,       81,  秩,       29,      432
9171,        1,  秪,       29,      432
9172,       14,  秫,       21,      340
9173,        6,  秬,       11,      172
9174,        7,  秭,       28,      415
9175,        2,  秮,        9,      161
9176,     1323,  积,       11,      162
9177,      344,  称,        4,       73
9178,    13485,  称,        4,       74
9179,        3,  秶,       28,      415
9180,        3,  秷,       29,      432
9181,       25,  秸,       11,      167
9182,        3,  秺,        5,      104
9183,     1117,  移,       27,      396
9184,      115,  秽,        9,      159
9185,      751,  稀,       26,      377
9186,        4,  稂,       13,      198
9187,        8,  稃,        7,      123
9188,        1,  稄,       28,      411
9189,       18,  稅,       21,      345
9190,        4,  稆,       13,      220
9191,        2,  稈,        8,      126
9192,        4,  稊,       22,      356
9193,     3158,  程,        4,       74
9194,        1,  稌,       22,      363
9195,     1887,  稍,       21,      333
9196,     2652,  税,       21,      345
9197,        3,  稐,       13,      218
9198,        6,  稑,       13,      215
9199,        5,  稒,        8,      135
9200,        3,  稓,       28,      422
9201,       38,  稔,       19,      303
9202,        2,  稕,       29,      441
9203,       40,  稗,        2,       36
9204,        1,  稘,       18,      285
9205,        4,  稙,       29,      432
9206,      161,  稚,       29,      432
9207,        2,  稛,       12,      193
9208,        6,  稜,       13,      202
9209,        9,  稞,       12,      181
9210,        5,  稟,        2,       48
9211,      317,  稠,        4,       77
9212,        1,  稢,       27,      402
9213,       19,  稣,       20,      324
9214,        1,  稦,       27,      396
9215,        1,  稨,        2,       44
9216,        1,  稫,       17,      276
9217,       53,  種,       29,      433
9218,        1,  稯,       28,      416
9219,        1,  稰,       26,      387
9220,       46,  稱,        4,       74
9221,        8,  稲,        5,       90
9222,     2823,  稳,       25,      373
9223,        1,  稶,       27,      402
9224,       47,  稷,       11,      162
9225,       11,  稹,       29,      430
9226,      434,  稻,        5,       90
9227,      124,  稼,       11,      163
9228,       75,  稽,       11,      162
9229,        4,  稽,       18,      285
9230,        1,  稾,       12,      180
9231,     1710,  稿,        8,      128
9232,       10,  穀,        8,      135
9233,       10,  穂,       20,      326
9234,        1,  穃,       19,      306
9235,        2,  穄,       11,      162
9236,     1057,  穆,       14,      240
9237,        2,  穇,       21,      331
9238,        2,  穈,       14,      231
9239,        2,  穉,       29,      432
9240,        1,  穊,       11,      162
9241,        2,  穋,       13,      215
9242,        2,  穌,       20,      324
9243,       16,  積,       11,      162
9244,       14,  穎,       27,      398
9245,        4,  穏,       25,      373
9246,        1,  穐,       18,      294
9247,       11,  穑,       20,      318
9248,        2,  穔,        9,      158
9249,        1,  穖,       11,      162
9250,      737,  穗,       20,      326
9251,        1,  穘,       26,      381
9252,        1,  穚,       11,      166
9253,        1,  穛,       29,      442
9254,        3,  穜,       29,      433
9255,        1,  穟,       20,      326
9256,        3,  穠,       15,      259
9257,        1,  穡,       20,      318
9258,        5,  穢,        9,      159
9259,        1,  穣,       19,      300
9260,        1,  穧,       28,      415
9261,        2,  穨,       22,      365
9262,       12,  穩,       25,      373
9263,        1,  穫,        9,      161
9264,        1,  穬,       12,      191
9265,        1,  穭,       13,      220
9266,        1,  穮,       17,      272
9267,       21,  穰,       19,      300
9268,        4,  穱,       29,      442
9269,     1010,  穴,       26,      389
9270,        1,  穵,       27,      391
9271,      277,  究,       11,      171
9272,     4377,  穷,       18,      293
9273,        8,  穸,       26,      377
9274,       69,  穹,       18,      293
9275,    10993,  空,       12,      185
9276,        1,  穻,       27,      402
9277,        2,  穽,       11,      169
9278,        1,  穾,       27,      394
9279,    14227,  穿,        4,       81
9280,        3,  窀,       29,      441
9281,      789,  突,       22,      363
9282,      250,  窃,       18,      290
9283,      923,  窄,       29,      424
9284,        7,  窅,       27,      394
9285,        3,  窆,        2,       44
9286,        2,  窇,        2,       39
9287,       21,  窈,       27,      394
9288,        1,  窉,        2,       48
9289,        3,  窊,       25,      368
9290,        3,  窋,       29,      435
9291,        2,  窌,       13,      207
9292,      351,  窍,       18,      289
9293,        1,  窏,       25,      376
9294,        2,  窐,       25,      368
9295,      559,  窑,       27,      394
9296,       50,  窒,       29,      432
9297,        1,  窓,        4,       82
9298,        2,  窔,       27,      394
9299,       11,  窕,       22,      358
9300,      148,  窖,       11,      166
9301,     1745,  窗,        4,       82
9302,      134,  窘,       11,      170
9303,        2,  窙,       26,      381
9304,      581,  窜,        3,       63
9305,     2200,  窝,       25,      375
9306,       16,  窞,        5,       88
9307,      190,  窟,       12,      187
9308,       28,  窠,       12,      181
9309,        1,  窢,       26,      387
9310,       23,  窣,       20,      324
9311,      295,  窥,       12,      192
9312,      502,  窦,        5,      103
9313,       10,  窨,       26,      390
9314,       10,  窨,       27,      397
9315,       18,  窩,       25,      375
9316,        3,  窪,       25,      368
9317,        2,  窫,       27,      395
9318,        6,  窬,       27,      402
9319,        6,  窭,       11,      172
9320,       20,  窮,       18,      293
9321,        3,  窯,       27,      394
9322,        2,  窰,       27,      394
9323,        1,  窱,       22,      358
9324,        1,  窲,        4,       71
9325,        7,  窳,       27,      402
9326,        1,  窴,       22,      357
9327,        1,  窵,        5,       98
9328,        1,  窶,       13,      214
9329,        2,  窷,       13,      207
9330,       35,  窸,       26,      377
9331,        7,  窺,       12,      192
9332,        2,  窾,       12,      190
9333,       40,  窿,       13,      213
9334,        1,  竀,        4,       74
9335,        1,  竁,        3,       64
9336,        1,  竃,       28,      410
9337,        7,  竄,        3,       63
9338,        3,  竅,       18,      289
9339,        4,  竇,        5,      103
9340,        1,  竈,       28,      410
9341,        5,  竊,       18,      290
9342,     4958,  立,       13,      203
9343,        1,  竍,       21,      338
9344,        1,  竏,       18,      287
9345,       12,  竑,        9,      152
9346,        2,  竒,       18,      285
9347,        1,  竓,        9,      147
9348,        1,  竕,        7,      118
9349,      547,  竖,       21,      340
9350,        1,  竗,       14,      233
9351,        1,  竘,       18,      295
9352,    13654,  站,       29,      425
9353,        1,  竚,       29,      435
9354,       13,  竜,       13,      213
9355,        2,  竝,        2,       48
9356,      630,  竞,       11,      169
9357,     4454,  竟,       11,      169
9358,     5609,  章,       29,      426
9359,        1,  竡,        2,       36
9360,        2,  竢,       20,      321
9361,       63,  竣,       11,      175
9362,        1,  竤,        9,      152
9363,     1529,  童,       22,      361
9364,       24,  竦,       20,      322
9365,        1,  竧,       29,      430
9366,        2,  竪,       21,      340
9367,        1,  竫,       11,      169
9368,      152,  竭,       11,      167
9369,        1,  竮,       17,      281
9370,     3826,  端,        5,      105
9371,        1,  竰,       13,      203
9372,       12,  競,       11,      169
9373,        6,  竷,       12,      178
9374,        1,  竸,       11,      169
9375,     2261,  竹,       29,      435
9376,      117,  竺,       29,      435
9377,        4,  竻,       13,      200
9378,       17,  竽,       27,      402
9379,      216,  竿,        8,      126
9380,        7,  笀,       14,      225
9381,        8,  笁,       29,      435
9382,       17,  笂,       25,      370
9383,      172,  笃,        5,      104
9384,       18,  笄,       11,      162
9385,       13,  笅,       11,      166
9386,       23,  笆,        2,       35
9387,       29,  笈,       11,      162
9388,       21,  笉,       18,      291
9389,        3,  笊,       29,      427
9390,      313,  笋,       20,      327
9391,        2,  笎,       27,      403
9392,       30,  笏,        9,      154
9393,        1,  笐,        9,      146
9394,    14514,  笑,       26,      381
9395,        3,  笒,       11,      168
9396,        7,  笓,       17,      276
9397,     3249,  笔,        2,       43
9398,        9,  笕,       11,      164
9399,        6,  笘,       21,      331
9400,      212,  笙,       21,      337
9401,        2,  笚,       26,      378
9402,      433,  笛,        5,       95
9403,        2,  笝,       15,      242
9404,       20,  笞,        4,       75
9405,      129,  笠,       13,      203
9406,       12,  笢,       14,      235
9407,        4,  笣,        2,       39
9408,        5,  笤,       22,      358
9409,       17,  笥,       20,      321
9410,     1353,  符,        7,      123
9411,     5349,  笨,        2,       41
9412,       17,  笪,        5,       86
9413,       19,  笫,       28,      415
9414,    24313,  第,        5,       95
9415,        2,  笭,       13,      210
9416,        6,  笮,       28,      422
9417,        1,  笯,       15,      261
9418,        1,  笰,        7,      123
9419,        7,  笱,        8,      134
9420,        1,  笲,        7,      115
9421,       21,  笳,       11,      163
9422,        2,  笴,        8,      126
9423,        2,  笵,        7,      115
9424,        2,  笶,       21,      338
9425,        4,  笸,       17,      282
9426,        8,  笹,       26,      381
9427,      148,  笺,       11,      164
9428,        1,  笻,       18,      293
9429,      626,  笼,       13,      213
9430,        9,  笾,        2,       44
9431,        1,  筀,        8,      140
9432,        1,  筄,       27,      394
9433,        5,  筅,       26,      379
9434,       18,  筆,        2,       43
9435,        6,  筇,       18,      293
9436,        2,  筈,       12,      194
9437,   182605,  等,        5,       94
9438,        4,  筊,       11,      166
9439,      644,  筋,       11,      168
9440,       23,  筌,       18,      296
9441,        4,  筍,       20,      327
9442,        2,  筎,       19,      308
9443,       71,  筏,        7,      114
9444,      253,  筐,       12,      191
9445,      599,  筑,       29,      435
9446,      697,  筒,       22,      361
9447,     3088,  答,        5,       86
9448,      915,  策,        3,       56
9449,        9,  筘,       12,      186
9450,        6,  筚,        2,       43
9451,      272,  筛,       21,      330
9452,      206,  筝,       29,      431
9453,      130,  筠,       11,      175
9454,       75,  筠,       27,      405
9455,        1,  筡,       22,      363
9456,        7,  筢,       17,      268
9457,        1,  筣,       13,      203
9458,        1,  筤,       13,      198
9459,        5,  筥,       11,      172
9460,        2,  筦,        8,      138
9461,        2,  筧,       26,      379
9462,        2,  筩,       27,      400
9463,        1,  筬,        4,       74
9464,        2,  筭,       20,      325
9465,       18,  筮,       21,      338
9466,        2,  筰,       28,      422
9467,      464,  筱,       26,      381
9468,        3,  筲,       21,      333
9469,        2,  筳,       22,      360
9470,        3,  筴,       11,      163
9471,       82,  筵,       27,      392
9472,        1,  筶,        8,      128
9473,      102,  筷,       12,      189
9474,        1,  筸,        8,      126
9475,      654,  筹,        4,       77
9476,        1,  筺,       12,      191
9477,        3,  筻,        8,      127
9478,       14,  筽,       16,      266
9479,     4658,  签,       18,      287
9480,     1283,  简,       11,      164
9481,        1,  箂,       13,      196
9482,        1,  箄,       17,      269
9483,        8,  箅,        2,       43
9484,        1,  箆,       17,      276
9485,        8,  箇,        8,      129
9486,        1,  箈,       22,      349
9487,       13,  箊,       27,      402
9488,        5,  箋,       11,      164
9489,        5,  箌,       29,      427
9490,      171,  箍,        8,      135
9491,        2,  箎,        9,      154
9492,        3,  箏,       29,      431
9493,       93,  箐,       18,      292
9494,        7,  箑,       21,      329
9495,        2,  箒,       29,      434
9496,       55,  箔,        2,       49
9497,       79,  箕,       11,      162
9498,        6,  箖,       13,      209
9499,    29938,  算,       20,      325
9500,        2,  箘,       18,      298
9501,        3,  箙,        7,      123
9502,        3,  箚,       29,      423
9503,        8,  箛,        8,      135
9504,       12,  箜,       12,      185
9505,       15,  箝,       18,      287
9506,        6,  箞,       18,      287
9507,        4,  箟,       11,      175
9508,        5,  箠,       29,      440
9509,    15029,  管,        8,      138
9510,        6,  箢,       27,      403
9511,        2,  箤,       28,      418
9512,        6,  箦,       28,      411
9513,       22,  箧,       18,      290
9514,       17,  箨,       22,      367
9515,       79,  箩,       13,      219
9516,       19,  箪,        5,       88
9517,      289,  箫,       26,      381
9518,       39,  箬,       19,      312
9519,     1234,  箭,       11,      164
9520,        3,  箯,        2,       44
9521,     3162,  箱,       26,      380
9522,       55,  箴,       29,      430
9523,        1,  箵,       26,      384
9524,        2,  箷,       27,      396
9525,       50,  箸,       29,      435
9526,        8,  箹,       27,      404
9527,        6,  箾,       26,      381
9528,       26,  節,       11,      167
9529,       60,  篁,        9,      158
9530,       10,  範,        7,      115
9531,       87,  篆,       29,      438
9532,     6897,  篇,       17,      277
9533,        5,  築,       29,      435
9534,        1,  篊,        9,      152
9535,        3,  篋,       18,      290
9536,       17,  篌,        9,      153
9537,        1,  篎,       14,      233
9538,        1,  篏,       18,      287
9539,       12,  篑,       12,      192
9540,        1,  篒,       21,      338
9541,       83,  篓,       13,      214
9542,        2,  篔,       27,      405
9543,        1,  篕,        9,      148
9544,        3,  篘,        4,       77
9545,       33,  篙,        8,      128
9546,       13,  篚,        7,      117
9547,        1,  篛,       19,      312
9548,        2,  篜,       29,      431
9549,       14,  篝,        8,      134
9550,        1,  篞,       15,      255
9551,        1,  篟,       18,      287
9552,       11,  篠,       26,      381
9553,       70,  篡,        3,       63
9554,        2,  篢,       13,      213
9555,        1,  篣,       17,      275
9556,       12,  篤,        5,      104
9557,        5,  篥,       13,      203
9558,       22,  篦,        2,       43
9559,        2,  篧,       29,      442
9560,        2,  篨,        4,       78
9561,        2,  篩,       21,      330
9562,       19,  篪,        4,       75
9563,        1,  篫,       29,      435
9564,        1,  篭,       13,      213
9565,      472,  篮,       13,      197
9566,        1,  篰,        2,       50
9567,       93,  篱,       13,      203
9568,        2,  篲,        9,      159
9569,        1,  篳,        2,       43
9570,        2,  篴,       29,      435
9571,        1,  篶,       27,      392
9572,       91,  篷,       17,      275
9573,        1,  篹,       28,      419
9574,        1,  篻,       17,      278
9575,        8,  篼,        5,      103
9576,        1,  篽,       27,      402
9577,       22,  篾,       14,      234
9578,        1,  篿,       29,      438
9579,        1,  簀,       29,      424
9580,        3,  簁,       21,      330
9581,        1,  簂,        8,      142
9582,        4,  簃,       27,      396
9583,        1,  簅,        4,       69
9584,        1,  簆,       12,      186
9585,      277,  簇,        3,       62
9586,        1,  簉,       28,      410
9587,        1,  簊,       11,      162
9588,       22,  簋,        8,      140
9589,       13,  簌,       20,      324
9590,        2,  簍,       13,      220
9591,        1,  簎,       11,      162
9592,        5,  簏,       13,      215
9593,        1,  簐,       15,      252
9594,        2,  簑,       20,      328
9595,        1,  簒,        3,       63
9596,        1,  簓,        5,       98
9597,        1,  簔,       20,      328
9598,        4,  簖,        5,      105
9599,        1,  簗,       13,      206
9600,        2,  簙,        2,       49
9601,        2,  簜,       22,      351
9602,        1,  簝,       13,      207
9603,        4,  簞,        5,       88
9604,       29,  簟,        5,       97
9605,        5,  簠,        7,      123
9606,       26,  簡,       11,      164
9607,        1,  簢,       14,      235
9608,        1,  簣,       12,      192
9609,        3,  簥,       11,      166
9610,        5,  簦,        5,       94
9611,       91,  簧,        9,      158
9612,        7,  簨,       29,      438
9613,        5,  簩,       13,      199
9614,      132,  簪,       28,      408
9615,        7,  簫,       26,      381
9616,       13,  簬,       13,      215
9617,        4,  簭,       21,      338
9618,        4,  簰,       17,      269
9619,        2,  簳,        8,      126
9620,        3,  簷,       27,      392
9621,       20,  簸,        2,       49
9622,        4,  簹,        5,       89
9623,        4,  簻,       29,      436
9624,        3,  簼,        8,      134
9625,       25,  簽,       18,      287
9626,        6,  簾,       13,      205
9627,      293,  簿,        2,       50
9628,        9,  籀,       29,      434
9629,       33,  籁,       13,      196
9630,        7,  籃,       13,      197
9631,        1,  籅,       27,      402
9632,        1,  籇,        9,      147
9633,        1,  籈,       29,      430
9634,        1,  籉,       22,      349
9635,        2,  籊,       22,      356
9636,        8,  籌,        4,       77
9637,     1229,  籍,       11,      162
9638,        1,  籏,       18,      285
9639,        2,  籐,       22,      355
9640,        8,  籓,       17,      270
9641,        2,  籔,       20,      323
9642,        1,  籖,       18,      287
9643,        1,  籗,       29,      442
9644,        2,  籘,       22,      355
9645,        3,  籙,       13,      215
9646,        1,  籚,       13,      215
9647,        2,  籛,       11,      164
9648,        1,  籜,       22,      367
9649,        2,  籟,       13,      196
9650,        6,  籠,       13,      213
9651,        2,  籣,       13,      197
9652,        3,  籤,       18,      287
9653,        5,  籥,       27,      404
9654,        1,  籦,       29,      433
9655,        1,  籧,       18,      295
9656,        2,  籩,        2,       44
9657,        1,  籪,        5,      105
9658,        1,  籫,       28,      419
9659,        5,  籬,       13,      203
9660,        3,  籮,       13,      219
9661,        1,  籯,       27,      398
9662,        2,  籲,       27,      402
9663,    15996,  米,       14,      231
9664,       12,  籴,        5,       95
9665,        2,  籵,        7,      115
9666,        1,  籸,       21,      336
9667,       20,  籹,       15,      265
9668,        1,  籺,        9,      148
9669,    19235,  类,       13,      201
9670,       30,  籼,       26,      379
9671,      342,  籽,       28,      415
9672,        1,  籾,       15,      251
9673,        1,  籿,        3,       65
9674,        1,  粀,       29,      426
9675,        1,  粁,       18,      287
9676,        1,  粂,       29,      424
9677,        1,  粃,       17,      276
9678,        4,  粄,        2,       37
9679,        3,  粅,       25,      376
9680,        9,  粈,       19,      307
9681,     4339,  粉,        7,      118
9682,        3,  粊,        2,       43
9683,        3,  粋,       20,      326
9684,        4,  粌,       27,      397
9685,        7,  粍,       29,      428
9686,        3,  粐,        9,      154
9687,       49,  粑,        2,       35
9688,     1193,  粒,       13,      203
9689,        4,  粔,       11,      172
9690,       50,  粕,       17,      282
9691,        3,  粖,       14,      238
9692,     2173,  粗,        3,       62
9693,      817,  粘,       15,      252
9694,      473,  粘,       29,      425
9695,        4,  粛,       20,      324
9696,       10,  粜,       22,      358
9697,        7,  粝,       13,      203
9698,       14,  粞,       26,      377
9699,      262,  粟,       20,      324
9700,        8,  粡,       22,      361
9701,        6,  粢,       28,      415
9702,        3,  粣,       20,      318
9703,      869,  粤,       27,      404
9704,     1499,  粥,       29,      434
9705,        4,  粧,       29,      439
9706,        4,  粨,        2,       36
9707,      694,  粪,        7,      118
9708,        2,  粫,        6,      113
9709,        4,  粭,        9,      148
9710,      969,  粮,       13,      206
9711,       14,  粯,       26,      379
9712,      103,  粱,       13,      206
9713,       55,  粲,        3,       53
9714,       32,  粳,       11,      169
9715,        2,  粴,       13,      203
9716,        7,  粵,       27,      404
9717,      139,  粹,        3,       64
9718,        8,  粺,        2,       36
9719,        8,  粻,       29,      426
9720,       19,  粼,       13,      209
9721,      235,  粽,       28,      416
9722,     3445,  精,       11,      169
9723,       15,  粿,        8,      142
9724,        5,  糀,        9,      155
9725,        9,  糁,       20,      315
9726,       12,  糁,       21,      336
9727,        1,  糂,       20,      315
9728,       20,  糅,       19,      307
9729,        4,  糇,        9,      153
9730,        4,  糈,       26,      387
9731,      732,  糊,        9,      154
9732,        1,  糋,       11,      164
9733,        2,  糌,       28,      408
9734,       24,  糍,        3,       59
9735,        1,  糎,       13,      203
9736,        1,  糐,        7,      123
9737,        1,  糑,       15,      264
9738,        1,  糒,        2,       40
9739,        1,  糔,       26,      386
9740,      348,  糕,        8,      128
9741,     2840,  糖,       22,      351
9742,      106,  糗,       18,      294
9743,        2,  糘,       11,      163
9744,      216,  糙,        3,       55
9745,        7,  糜,       14,      228
9746,      127,  糜,       14,      231
9747,        1,  糝,       20,      315
9748,        6,  糞,        7,      118
9749,      585,  糟,       28,      410
9750,      142,  糠,       12,      179
9751,        2,  糢,       14,      238
9752,        5,  糧,       13,      206
9753,        4,  糨,       11,      165
9754,        1,  糪,        2,       49
9755,        3,  糬,       21,      340
9756,        1,  糮,       26,      379
9757,      139,  糯,       15,      264
9758,        1,  糰,       22,      364
9759,        1,  糱,       15,      255
9760,        1,  糲,       13,      203
9761,        2,  糴,        5,       95
9762,        2,  糶,       22,      358
9763,        1,  糷,       13,      197
9764,       95,  糸,       14,      231
9765,        2,  糺,       11,      171
9766,       73,  系,       11,      162
9767,    23893,  系,       26,      377
9768,        1,  糽,       29,      431
9769,        4,  糾,       11,      171
9770,       29,  紀,       11,      162
9771,        1,  紁,        4,       67
9772,        2,  紂,       29,      434
9773,        2,  紃,       26,      390
9774,       73,  約,       27,      404
9775,       69,  紅,        9,      152
9776,        3,  紆,       27,      402
9777,        1,  紇,        9,      148
9778,        2,  紈,       25,      370
9779,        1,  紉,       19,      303
9780,       26,  紊,       25,      373
9781,       14,  紋,       25,      373
9782,        1,  紌,       18,      294
9783,       18,  納,       15,      242
9784,        1,  紎,       28,      415
9785,        1,  紏,       22,      362
9786,        6,  紐,       15,      258
9787,       10,  紑,        7,      122
9788,       16,  紒,       11,      167
9789,       12,  紓,       21,      340
9790,       29,  純,        4,       84
9791,        5,  紕,       17,      276
9792,        2,  紖,       29,      430
9793,       13,  紗,       21,      329
9794,       19,  紘,        9,      152
9795,       22,  紙,       29,      432
9796,       32,  級,       11,      162
9797,        6,  紛,        7,      118
9798,        3,  紜,       27,      405
9799,       45,  紝,       19,      303
9800,        7,  紞,        5,       88
9801,        3,  紟,       11,      168
9802,     4958,  素,       20,      324
9803,        5,  紡,        7,      116
9804,     2304,  索,       20,      328
9805,     4681,  紧,       11,      168
9806,        3,  紨,        7,      123
9807,        4,  紩,       29,      432
9808,     3099,  紫,       28,      415
9809,        5,  紬,       29,      434
9810,        9,  紮,       29,      423
9811,    13302,  累,       13,      201
9812,       43,  細,       26,      377
9813,        4,  紱,        7,      123
9814,        2,  紲,       27,      396
9815,        2,  紳,       21,      336
9816,        9,  紵,       29,      435
9817,        7,  紶,       18,      295
9818,        9,  紸,       29,      435
9819,        8,  紹,       21,      333
9820,        4,  紺,        8,      126
9821,        1,  紻,       27,      393
9822,        1,  紼,        7,      123
9823,        2,  紽,       22,      367
9824,        5,  紾,       29,      430
9825,        1,  紿,        5,       87
9826,        8,  絀,        4,       78
9827,        1,  絁,       21,      338
9828,       34,  終,       29,      433
9829,        5,  絃,       26,      379
9830,       41,  組,       28,      418
9831,        2,  絅,       11,      170
9832,        3,  絆,        2,       37
9833,        1,  絇,       18,      295
9834,        1,  絈,       14,      238
9835,        1,  絊,       28,      420
9836,        1,  絋,       12,      191
9837,        9,  経,       11,      169
9838,        1,  絎,        9,      146
9839,        2,  絏,       27,      396
9840,       35,  結,       11,      167
9841,        1,  絑,       29,      435
9842,        2,  絒,        4,       77
9843,        2,  絓,       12,      188
9844,        4,  絔,       14,      238
9845,       25,  絕,       11,      174
9846,        2,  絖,       12,      191
9847,        4,  絘,        3,       59
9848,        2,  絛,       22,      352
9849,        8,  絜,       26,      382
9850,        4,  絞,       11,      166
9851,        2,  絟,       18,      296
9852,        4,  絡,       13,      219
9853,        4,  絢,       26,      388
9854,        2,  絣,       17,      275
9855,      344,  給,        8,      130
9856,        2,  絧,       22,      361
9857,        1,  絨,       19,      306
9858,        1,  絩,       22,      358
9859,        6,  絪,       27,      397
9860,        2,  絫,       13,      201
9861,        1,  絭,       11,      173
9862,      197,  絮,       26,      387
9863,        3,  絯,        9,      144
9864,        1,  絰,        5,       99
9865,       11,  統,       22,      361
9866,       22,  絲,       20,      321
9867,        4,  絳,       11,      165
9868,       12,  絵,        9,      159
9869,        5,  絶,       11,      174
9870,        9,  絷,       29,      432
9871,        5,  絹,       11,      173
9872,        6,  絺,        4,       75
9873,        4,  絻,       25,      373
9874,        2,  絼,       29,      430
9875,        5,  絽,       13,      220
9876,        4,  絿,       18,      294
9877,        4,  綀,       21,      340
9878,        8,  綁,        2,       38
9879,        3,  綃,       26,      381
9880,        8,  綄,       25,      370
9881,        5,  綅,       26,      379
9882,        7,  綆,        8,      132
9883,        2,  綈,       22,      356
9884,       14,  綉,       26,      386
9885,        2,  綌,       26,      377
9886,        9,  綍,        7,      123
9887,        4,  綎,       22,      360
9888,        5,  綏,       20,      326
9889,        4,  綑,       12,      193
9890,        1,  綒,        7,      123
9891,       84,  經,       11,      169
9892,        9,  綔,        9,      154
9893,        5,  綖,       27,      392
9894,        4,  継,       11,      162
9895,        6,  続,       26,      387
9896,        1,  綛,       19,      303
9897,        4,  綜,       28,      416
9898,        3,  綝,       21,      336
9899,        1,  綞,        5,      108
9900,        1,  綟,       13,      208
9901,       24,  綠,       13,      220
9902,        1,  綡,       13,      206
9903,        3,  綢,        4,       77
9904,        1,  綣,       18,      296
9905,       31,  綦,       18,      285
9906,        1,  綧,       29,      441
9907,        2,  綩,       25,      370
9908,        8,  綪,       29,      431
9909,        6,  綫,       26,      379
9910,        5,  綬,       21,      339
9911,       17,  維,       25,      372
9912,        5,  綮,       18,      292
9913,        4,  綯,       22,      352
9914,        2,  綰,       25,      370
9915,        6,  綱,        8,      127
9916,       39,  網,       25,      371
9917,        4,  綴,       29,      440
9918,        5,  綵,        3,       52
9919,        3,  綷,       28,      418
9920,       46,  綸,       13,      218
9921,        1,  綹,       13,      211
9922,       10,  綺,       18,      285
